Date,Open,Close,High,Low,Volume,Adj Close
2023-05-16,13385.3701171875,13426.009765625,13498.4404296875,13384.76953125,4067510000,13426.009765625
2023-05-17,13474.51953125,13589.259765625,13608.330078125,13419.349609375,4501820000,13589.259765625
2023-05-18,13608.9501953125,13834.6201171875,13844.759765625,13606.8095703125,4532890000,13834.6201171875
2023-05-19,13842.6904296875,13803.490234375,13874.419921875,13763.900390625,3935780000,13803.490234375
2023-05-22,13805.330078125,13849.740234375,13893.7099609375,13792.9697265625,4278920000,13849.740234375
2023-05-23,13773.6796875,13672.5400390625,13827.099609375,13662.91015625,4347440000,13672.5400390625
2023-05-24,13589.01953125,13604.48046875,13655.73046875,13520.919921875,4088270000,13604.48046875
2023-05-25,13920.8896484375,13938.5302734375,13986.8701171875,13812.1796875,4651640000,13938.5302734375
2023-05-26,13990.5498046875,14298.41015625,14329.490234375,13982.16015625,4434070000,14298.41015625
2023-05-30,14465.58984375,14354.990234375,14520.169921875,14301.080078125,4843470000,14354.990234375
2023-05-31,14293.5595703125,14254.08984375,14375.3798828125,14216.16015625,5905760000,14254.08984375
2023-06-01,14269.08984375,14441.509765625,14493.3095703125,14219.9404296875,4610310000,14441.509765625
2023-06-02,14517.080078125,14546.6396484375,14595.8095703125,14442.150390625,4426760000,14546.6396484375
2023-06-05,14550.1298828125,14556.5,14662.9501953125,14516.8798828125,4344280000,14556.5
2023-06-06,14526.099609375,14558.08984375,14593.5,14476.990234375,4810910000,14558.08984375
2023-06-07,14573.26953125,14303.2900390625,14647.91015625,14283.8798828125,5270600000,14303.2900390625
2023-06-08,14319.240234375,14484.5400390625,14503.3095703125,14314.6904296875,4280160000,14484.5400390625
2023-06-09,14574.240234375,14528.3603515625,14672.849609375,14487.48046875,4412710000,14528.3603515625
2023-06-12,14617.349609375,14784.2998046875,14789.599609375,14571.3603515625,4722680000,14784.2998046875
2023-06-13,14911.259765625,14900.849609375,14931.830078125,14770.1396484375,5522100000,14900.849609375
2023-06-14,14894.099609375,15005.6904296875,15017.099609375,14784.6201171875,5772550000,15005.6904296875
2023-06-15,14949.7001953125,15185.48046875,15246.6201171875,14930.1201171875,5667520000,15185.48046875
2023-06-16,15272.650390625,15083.919921875,15284.650390625,15073.4501953125,8076530000,15083.919921875
2023-06-20,15036.48046875,15070.150390625,15127.419921875,14946.7197265625,5237710000,15070.150390625
2023-06-21,15019.009765625,14867.4501953125,15038.900390625,14826.01953125,5194640000,14867.4501953125
2023-06-22,14797.8896484375,15042.3203125,15044.2197265625,14794.9501953125,4499550000,15042.3203125
2023-06-23,14879.23046875,14891.48046875,14983.73046875,14821.8095703125,7734500000,14891.48046875
2023-06-26,14866.66015625,14689.01953125,14982.8203125,14687.01953125,4430600000,14689.01953125
2023-06-27,14751.5703125,14945.91015625,14972.3095703125,14726.75,5053660000,14945.91015625
2023-06-28,14876.25,14964.5703125,15051.080078125,14865.8095703125,4533270000,14964.5703125
2023-06-29,14965.5498046875,14939.9501953125,14986.8896484375,14876.9404296875,4388140000,14939.9501953125
2023-06-30,15085.240234375,15179.2099609375,15213.75,15081.5703125,4661120000,15179.2099609375
2023-07-03,15190.5400390625,15208.6904296875,15232.9599609375,15153.599609375,2902300000,15208.6904296875
2023-07-05,15165.3603515625,15203.7802734375,15275.1796875,15162.66015625,5339340000,15203.7802734375
2023-07-06,15054.099609375,15089.4501953125,15106.4501953125,14969.1396484375,6113080000,15089.4501953125
2023-07-07,15070.5,15036.849609375,15210.6298828125,15032.5595703125,5098120000,15036.849609375
2023-07-10,15031.9501953125,15045.6396484375,15066.4404296875,14924.6396484375,5275390000,15045.6396484375
2023-07-11,15068.1298828125,15119.0595703125,15135.2900390625,14974.16015625,4840950000,15119.0595703125
2023-07-12,15279.349609375,15307.23046875,15364.08984375,15209.7099609375,5230620000,15307.23046875
2023-07-13,15432.48046875,15571.98046875,15602.740234375,15420.7099609375,5183560000,15571.98046875
2023-07-14,15610.0,15565.599609375,15720.0595703125,15531.0,5366890000,15565.599609375
2023-07-17,15608.2802734375,15713.2802734375,15745.669921875,15576.509765625,4593160000,15713.2802734375
2023-07-18,15671.7197265625,15841.349609375,15895.6796875,15607.7099609375,4824070000,15841.349609375
2023-07-19,15888.16015625,15826.349609375,15932.0498046875,15781.9599609375,5112420000,15826.349609375
2023-07-20,15717.669921875,15466.08984375,15771.83984375,15429.8701171875,5128020000,15466.08984375
2023-07-21,15554.9501953125,15425.669921875,15600.5400390625,15410.5703125,5254180000,15425.669921875
2023-07-24,15475.150390625,15448.01953125,15504.669921875,15374.66015625,4083070000,15448.01953125
2023-07-25,15483.0595703125,15561.419921875,15622.6904296875,15482.0400390625,3812470000,15561.419921875
2023-07-26,15514.0400390625,15499.259765625,15571.16015625,15411.91015625,4322000000,15499.259765625
2023-07-27,15734.0302734375,15464.9296875,15795.509765625,15416.0498046875,5115840000,15464.9296875
2023-07-28,15630.169921875,15750.9296875,15788.48046875,15617.75,4453520000,15750.9296875
2023-07-31,15774.2998046875,15757.0,15803.5498046875,15702.740234375,4934440000,15757.0
