Datetime,Open,High,Low,Close,Volume
2026-07-02T09:30:00-04:00,29773.607421875,29829.794921875,29769.138671875,29829.794921875,0
2026-07-02T09:31:00-04:00,29828.0390625,29853.07421875,29822.798828125,29831.841796875,8462126
2026-07-02T09:32:00-04:00,29833.7421875,29849.548828125,29823.595703125,29827.16015625,8884372
2026-07-02T09:33:00-04:00,29826.947265625,29851.453125,29821.9296875,29842.6875,9388227
2026-07-02T09:34:00-04:00,29859.1171875,29882.599609375,29859.1171875,29882.599609375,5311150
2026-07-02T09:35:00-04:00,29885.154296875,29906.875,29876.833984375,29888.5,5756440
2026-07-02T09:36:00-04:00,29869.61328125,29897.87890625,29851.390625,29897.87890625,5835621
2026-07-02T09:37:00-04:00,29891.58203125,29901.359375,29885.31640625,29897.09765625,5197689
2026-07-02T09:38:00-04:00,29880.8828125,29880.8828125,29791.32421875,29805.53125,5249311
2026-07-02T09:39:00-04:00,29815.248046875,29820.87109375,29806.8046875,29807.880859375,4773998
2026-07-02T09:40:00-04:00,29821.248046875,29861.6953125,29821.248046875,29837.89453125,5048348
2026-07-02T09:41:00-04:00,29829.6953125,29891.423828125,29829.6953125,29891.423828125,4305362
2026-07-02T09:42:00-04:00,29885.060546875,29889.3984375,29879.11328125,29880.486328125,4396884
2026-07-02T09:43:00-04:00,29887.58984375,29930.01171875,29885.921875,29923.193359375,3873843
2026-07-02T09:44:00-04:00,29905.970703125,29905.970703125,29877.7734375,29882.044921875,3726606
2026-07-02T09:45:00-04:00,29894.763671875,29909.013671875,29880.203125,29880.44921875,4709567
2026-07-02T09:46:00-04:00,29888.58984375,29893.400390625,29873.89453125,29873.89453125,4166330
2026-07-02T09:47:00-04:00,29864.14453125,29915.818359375,29864.14453125,29915.818359375,4008104
2026-07-02T09:48:00-04:00,29918.384765625,29933.9921875,29918.384765625,29928.36328125,4024314
2026-07-02T09:49:00-04:00,29930.98046875,29949.646484375,29930.98046875,29943.578125,3929756
2026-07-02T09:50:00-04:00,29924.396484375,29956.1640625,29924.396484375,29931.6015625,4813439
2026-07-02T09:51:00-04:00,29944.412109375,29992.03515625,29944.412109375,29991.068359375,4895855
2026-07-02T09:52:00-04:00,29991.619140625,30004.76953125,29986.640625,30004.76953125,4588963
2026-07-02T09:53:00-04:00,30011.076171875,30011.076171875,29982.525390625,29982.525390625,4464597
2026-07-02T09:54:00-04:00,29969.353515625,29985.171875,29969.353515625,29985.171875,4372520
2026-07-02T09:55:00-04:00,29984.849609375,29994.03515625,29976.46484375,29985.197265625,5717905
2026-07-02T09:56:00-04:00,29983.826171875,29987.71875,29950.013671875,29950.013671875,3732160
2026-07-02T09:57:00-04:00,29962.978515625,29980.5078125,29960.1484375,29963.552734375,3657698
2026-07-02T09:58:00-04:00,29974.833984375,30002.50390625,29974.833984375,30000.001953125,3478783
2026-07-02T09:59:00-04:00,30006.3203125,30006.50390625,29991.251953125,29991.251953125,3352962
2026-07-02T10:00:00-04:00,30007.939453125,30007.939453125,29992.68359375,29997.271484375,4496588
2026-07-02T10:01:00-04:00,29999.56640625,30020.76171875,29992.041015625,30020.76171875,3371390
2026-07-02T10:02:00-04:00,30023.087890625,30037.953125,30022.51953125,30037.953125,3516018
2026-07-02T10:03:00-04:00,30035.453125,30043.5859375,30035.05859375,30035.05859375,4188138
2026-07-02T10:04:00-04:00,30027.65234375,30030.15234375,30011.2109375,30011.2109375,3630168
2026-07-02T10:05:00-04:00,30010.134765625,30010.134765625,29985.15625,29992.619140625,3458694
2026-07-02T10:06:00-04:00,29993.86328125,29993.86328125,29976.53515625,29984.61328125,3758389
2026-07-02T10:07:00-04:00,29973.353515625,29999.02734375,29973.353515625,29991.658203125,3137146
2026-07-02T10:08:00-04:00,29989.08984375,29989.08984375,29947.376953125,29947.376953125,3167374
2026-07-02T10:09:00-04:00,29949.525390625,29949.525390625,29923.19921875,29928.501953125,3117459
2026-07-02T10:10:00-04:00,29939.4140625,29939.4140625,29893.0859375,29895.630859375,2946313
2026-07-02T10:11:00-04:00,29909.494140625,29928.212890625,29907.80078125,29920.822265625,2936556
2026-07-02T10:12:00-04:00,29928.44921875,29962.59765625,29928.44921875,29962.59765625,2573190
2026-07-02T10:13:00-04:00,29970.4921875,29998.490234375,29970.4921875,29994.412109375,3347535
2026-07-02T10:14:00-04:00,29993.216796875,29993.216796875,29965.453125,29966.359375,3213028
2026-07-02T10:15:00-04:00,29962.666015625,29963.39453125,29934.5546875,29938.453125,3131236
2026-07-02T10:16:00-04:00,29949.3515625,29968.833984375,29915.462890625,29915.462890625,2863586
2026-07-02T10:17:00-04:00,29911.1796875,29911.1796875,29890.6484375,29890.6484375,3411798
2026-07-02T10:18:00-04:00,29878.259765625,29906.146484375,29864.890625,29885.859375,3401145
2026-07-02T10:19:00-04:00,29875.478515625,29900.716796875,29875.478515625,29897.35546875,2914849
2026-07-02T10:20:00-04:00,29910.9375,29910.9375,29854.677734375,29854.677734375,3196581
2026-07-02T10:21:00-04:00,29856.984375,29860.83984375,29840.646484375,29843.466796875,3650986
2026-07-02T10:22:00-04:00,29843.642578125,29855.52734375,29827.6796875,29839.31640625,3578974
2026-07-02T10:23:00-04:00,29873.0,29873.0,29836.630859375,29839.916015625,3585147
2026-07-02T10:24:00-04:00,29849.453125,29874.068359375,29829.125,29829.125,4015031
2026-07-02T10:25:00-04:00,29826.734375,29826.734375,29797.0625,29801.96875,3686509
2026-07-02T10:26:00-04:00,29814.220703125,29824.033203125,29790.966796875,29790.966796875,3901273
2026-07-02T10:27:00-04:00,29780.732421875,29780.732421875,29693.07421875,29693.07421875,4528492
2026-07-02T10:28:00-04:00,29702.513671875,29702.513671875,29665.884765625,29681.283203125,6026577
2026-07-02T10:29:00-04:00,29687.060546875,29703.3984375,29669.900390625,29697.337890625,4355804
2026-07-02T10:30:00-04:00,29685.36328125,29716.11328125,29660.748046875,29715.064453125,4369736
2026-07-02T10:31:00-04:00,29703.43359375,29747.037109375,29703.43359375,29733.1328125,3791812
2026-07-02T10:32:00-04:00,29733.658203125,29745.337890625,29687.623046875,29687.623046875,3371854
2026-07-02T10:33:00-04:00,29684.796875,29719.74609375,29673.986328125,29690.16015625,4744283
2026-07-02T10:34:00-04:00,29699.134765625,29699.134765625,29642.935546875,29642.935546875,4195280
2026-07-02T10:35:00-04:00,29648.279296875,29658.923828125,29635.22265625,29653.79296875,6988270
2026-07-02T10:36:00-04:00,29645.96484375,29697.845703125,29645.96484375,29694.087890625,3734447
2026-07-02T10:37:00-04:00,29716.314453125,29728.013671875,29715.0234375,29719.044921875,3862390
2026-07-02T10:38:00-04:00,29708.92578125,29709.33984375,29688.3515625,29701.04296875,3074834
2026-07-02T10:39:00-04:00,29706.169921875,29714.6484375,29665.11328125,29665.11328125,2723804
2026-07-02T10:40:00-04:00,29671.083984375,29673.443359375,29641.033203125,29641.033203125,2885803
2026-07-02T10:41:00-04:00,29647.94921875,29648.501953125,29588.525390625,29588.525390625,3601365
2026-07-02T10:42:00-04:00,29597.212890625,29597.212890625,29548.466796875,29556.177734375,5240980
2026-07-02T10:43:00-04:00,29549.599609375,29549.599609375,29531.794921875,29535.0234375,4613446
2026-07-02T10:44:00-04:00,29534.880859375,29568.767578125,29531.677734375,29556.767578125,5326342
2026-07-02T10:45:00-04:00,29574.94921875,29595.6171875,29564.037109375,29566.056640625,4425313
2026-07-02T10:46:00-04:00,29569.564453125,29583.17578125,29547.802734375,29583.17578125,3493503
2026-07-02T10:47:00-04:00,29594.03125,29610.6015625,29560.005859375,29560.005859375,3479845
2026-07-02T10:48:00-04:00,29552.2421875,29552.2421875,29510.0390625,29516.796875,4291896
2026-07-02T10:49:00-04:00,29524.095703125,29586.013671875,29524.095703125,29570.888671875,4490346
2026-07-02T10:50:00-04:00,29576.65625,29576.65625,29549.625,29549.625,3290449
2026-07-02T10:51:00-04:00,29566.41796875,29597.623046875,29554.845703125,29568.95703125,3166878
2026-07-02T10:52:00-04:00,29573.984375,29573.984375,29519.609375,29527.26953125,3370301
2026-07-02T10:53:00-04:00,29523.181640625,29523.181640625,29486.53515625,29493.48828125,3697982
2026-07-02T10:54:00-04:00,29505.60546875,29519.431640625,29503.509765625,29519.431640625,3317785
2026-07-02T10:55:00-04:00,29519.6484375,29550.6015625,29519.6484375,29550.6015625,3217989
2026-07-02T10:56:00-04:00,29541.5703125,29567.21484375,29541.5703125,29546.26953125,3217874
2026-07-02T10:57:00-04:00,29545.6796875,29545.6796875,29518.27734375,29538.416015625,2897042
2026-07-02T10:58:00-04:00,29527.857421875,29544.064453125,29527.35546875,29540.962890625,2946460
2026-07-02T10:59:00-04:00,29543.103515625,29589.3046875,29543.103515625,29587.9375,3377459
2026-07-02T11:00:00-04:00,29575.646484375,29586.625,29567.431640625,29586.625,3609935
2026-07-02T11:01:00-04:00,29584.3828125,29593.79296875,29575.12890625,29575.12890625,3387535
2026-07-02T11:02:00-04:00,29578.1953125,29578.1953125,29555.34375,29555.84765625,3210767
2026-07-02T11:03:00-04:00,29563.564453125,29564.796875,29520.36328125,29523.0390625,2688494
2026-07-02T11:04:00-04:00,29520.771484375,29520.771484375,29467.328125,29467.328125,3398133
2026-07-02T11:05:00-04:00,29479.625,29485.7734375,29457.171875,29457.171875,4881375
2026-07-02T11:06:00-04:00,29444.908203125,29446.478515625,29416.58984375,29416.58984375,4250287
2026-07-02T11:07:00-04:00,29421.958984375,29421.958984375,29385.69140625,29387.634765625,5017500
2026-07-02T11:08:00-04:00,29404.70703125,29446.2890625,29404.70703125,29429.259765625,4826472
2026-07-02T11:09:00-04:00,29426.6171875,29460.8828125,29426.6171875,29455.79296875,3721941
2026-07-02T11:10:00-04:00,29450.439453125,29463.185546875,29441.869140625,29460.95703125,3418475
2026-07-02T11:11:00-04:00,29456.892578125,29521.572265625,29456.892578125,29521.572265625,3106831
2026-07-02T11:12:00-04:00,29515.287109375,29515.287109375,29494.970703125,29494.970703125,3284687
2026-07-02T11:13:00-04:00,29493.6015625,29511.07421875,29493.6015625,29494.560546875,2739268
2026-07-02T11:14:00-04:00,29496.197265625,29496.197265625,29470.71875,29470.71875,2756509
2026-07-02T11:15:00-04:00,29479.376953125,29479.73828125,29435.2734375,29437.041015625,2691951
